sample_index,position_index,scene_id,layer_id,height_index,pattern,x,y,z,yaw_deg,yaw_rad,pitch_deg,pitch_rad,yaw_offset_deg,legacy_anchor,route_bridge
46,16,scene_1.2,scene_1.2_y01,5,route_left,117.778064516,2.75,9.56,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
47,16,scene_1.2,scene_1.2_y01,5,route_forward,117.778064516,2.75,9.56,180.0,3.141592654,10.0,0.174532925,0.0,False,False
48,16,scene_1.2,scene_1.2_y01,5,route_right,117.778064516,2.75,9.56,215.0,3.752457892,10.0,0.174532925,35.0,False,False
49,17,scene_1.2,scene_1.2_y01,5,route_left,117.778064516,2.75,10.0425,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
50,17,scene_1.2,scene_1.2_y01,5,route_forward,117.778064516,2.75,10.0425,180.0,3.141592654,10.0,0.174532925,0.0,False,False
51,17,scene_1.2,scene_1.2_y01,5,route_right,117.778064516,2.75,10.0425,215.0,3.752457892,10.0,0.174532925,35.0,False,False
52,18,scene_1.2,scene_1.2_y01,5,route_left,117.778064516,2.75,10.525,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
53,18,scene_1.2,scene_1.2_y01,5,route_forward,117.778064516,2.75,10.525,180.0,3.141592654,10.0,0.174532925,0.0,False,False
54,18,scene_1.2,scene_1.2_y01,5,route_right,117.778064516,2.75,10.525,215.0,3.752457892,10.0,0.174532925,35.0,False,False
55,19,scene_1.2,scene_1.2_y01,5,route_left,117.778064516,2.75,11.0075,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
56,19,scene_1.2,scene_1.2_y01,5,route_forward,117.778064516,2.75,11.0075,180.0,3.141592654,10.0,0.174532925,0.0,False,False
57,19,scene_1.2,scene_1.2_y01,5,route_right,117.778064516,2.75,11.0075,215.0,3.752457892,10.0,0.174532925,35.0,False,False
58,20,scene_1.2,scene_1.2_y01,5,route_left,117.778064516,2.75,11.49,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
59,20,scene_1.2,scene_1.2_y01,5,route_forward,117.778064516,2.75,11.49,90.0,1.570796327,10.0,0.174532925,0.0,False,False
60,20,scene_1.2,scene_1.2_y01,5,route_right,117.778064516,2.75,11.49,125.0,2.181661565,10.0,0.174532925,35.0,False,False
61,21,scene_1.2,scene_1.2_y01,5,route_left,116.487419355,2.75,11.49,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
62,21,scene_1.2,scene_1.2_y01,5,route_forward,116.487419355,2.75,11.49,0.0,0.0,10.0,0.174532925,0.0,True,False
63,21,scene_1.2,scene_1.2_y01,5,route_right,116.487419355,2.75,11.49,35.0,0.610865238,10.0,0.174532925,35.0,True,False
64,22,scene_1.2,scene_1.2_y01,5,route_left,116.487419355,2.75,11.0075,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
65,22,scene_1.2,scene_1.2_y01,5,route_forward,116.487419355,2.75,11.0075,0.0,0.0,10.0,0.174532925,0.0,True,False
66,22,scene_1.2,scene_1.2_y01,5,route_right,116.487419355,2.75,11.0075,35.0,0.610865238,10.0,0.174532925,35.0,True,False
67,23,scene_1.2,scene_1.2_y01,5,route_left,116.487419355,2.75,10.525,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
68,23,scene_1.2,scene_1.2_y01,5,route_forward,116.487419355,2.75,10.525,0.0,0.0,10.0,0.174532925,0.0,True,False
69,23,scene_1.2,scene_1.2_y01,5,route_right,116.487419355,2.75,10.525,35.0,0.610865238,10.0,0.174532925,35.0,True,False
70,24,scene_1.2,scene_1.2_y01,5,route_left,116.487419355,2.75,10.0425,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
71,24,scene_1.2,scene_1.2_y01,5,route_forward,116.487419355,2.75,10.0425,0.0,0.0,10.0,0.174532925,0.0,True,False
72,24,scene_1.2,scene_1.2_y01,5,route_right,116.487419355,2.75,10.0425,35.0,0.610865238,10.0,0.174532925,35.0,True,False
73,25,scene_1.2,scene_1.2_y01,5,route_left,116.487419355,2.75,9.56,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
74,25,scene_1.2,scene_1.2_y01,5,route_forward,116.487419355,2.75,9.56,90.0,1.570796327,10.0,0.174532925,0.0,True,False
75,25,scene_1.2,scene_1.2_y01,5,route_right,116.487419355,2.75,9.56,125.0,2.181661565,10.0,0.174532925,35.0,True,False
76,26,scene_1.2,scene_1.2_y01,5,route_left,115.196774194,2.75,9.56,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
77,26,scene_1.2,scene_1.2_y01,5,route_forward,115.196774194,2.75,9.56,180.0,3.141592654,10.0,0.174532925,0.0,False,False
78,26,scene_1.2,scene_1.2_y01,5,route_right,115.196774194,2.75,9.56,215.0,3.752457892,10.0,0.174532925,35.0,False,False
79,27,scene_1.2,scene_1.2_y01,5,route_left,115.196774194,2.75,10.0425,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
80,27,scene_1.2,scene_1.2_y01,5,route_forward,115.196774194,2.75,10.0425,180.0,3.141592654,10.0,0.174532925,0.0,False,False
81,27,scene_1.2,scene_1.2_y01,5,route_right,115.196774194,2.75,10.0425,215.0,3.752457892,10.0,0.174532925,35.0,False,False
82,28,scene_1.2,scene_1.2_y01,5,route_left,115.196774194,2.75,10.525,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
83,28,scene_1.2,scene_1.2_y01,5,route_forward,115.196774194,2.75,10.525,180.0,3.141592654,10.0,0.174532925,0.0,False,False
84,28,scene_1.2,scene_1.2_y01,5,route_right,115.196774194,2.75,10.525,215.0,3.752457892,10.0,0.174532925,35.0,False,False
85,29,scene_1.2,scene_1.2_y01,5,route_left,115.196774194,2.75,11.0075,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
86,29,scene_1.2,scene_1.2_y01,5,route_forward,115.196774194,2.75,11.0075,180.0,3.141592654,10.0,0.174532925,0.0,False,False
87,29,scene_1.2,scene_1.2_y01,5,route_right,115.196774194,2.75,11.0075,215.0,3.752457892,10.0,0.174532925,35.0,False,False
88,30,scene_1.2,scene_1.2_y01,5,route_left,115.196774194,2.75,11.49,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
89,30,scene_1.2,scene_1.2_y01,5,route_forward,115.196774194,2.75,11.49,90.0,1.570796327,10.0,0.174532925,0.0,False,False
90,30,scene_1.2,scene_1.2_y01,5,route_right,115.196774194,2.75,11.49,125.0,2.181661565,10.0,0.174532925,35.0,False,False
91,31,scene_1.2,scene_1.2_y01,5,route_left,113.906129032,2.75,11.49,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
92,31,scene_1.2,scene_1.2_y01,5,route_forward,113.906129032,2.75,11.49,0.0,0.0,10.0,0.174532925,0.0,True,False
93,31,scene_1.2,scene_1.2_y01,5,route_right,113.906129032,2.75,11.49,35.0,0.610865238,10.0,0.174532925,35.0,True,False
94,32,scene_1.2,scene_1.2_y01,5,route_left,113.906129032,2.75,11.0075,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
95,32,scene_1.2,scene_1.2_y01,5,route_forward,113.906129032,2.75,11.0075,0.0,0.0,10.0,0.174532925,0.0,True,False
96,32,scene_1.2,scene_1.2_y01,5,route_right,113.906129032,2.75,11.0075,35.0,0.610865238,10.0,0.174532925,35.0,True,False
97,33,scene_1.2,scene_1.2_y01,5,route_left,113.906129032,2.75,10.525,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
98,33,scene_1.2,scene_1.2_y01,5,route_forward,113.906129032,2.75,10.525,0.0,0.0,10.0,0.174532925,0.0,True,False
99,33,scene_1.2,scene_1.2_y01,5,route_right,113.906129032,2.75,10.525,35.0,0.610865238,10.0,0.174532925,35.0,True,False
100,34,scene_1.2,scene_1.2_y01,5,route_left,113.906129032,2.75,10.0425,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
101,34,scene_1.2,scene_1.2_y01,5,route_forward,113.906129032,2.75,10.0425,0.0,0.0,10.0,0.174532925,0.0,True,False
102,34,scene_1.2,scene_1.2_y01,5,route_right,113.906129032,2.75,10.0425,35.0,0.610865238,10.0,0.174532925,35.0,True,False
103,35,scene_1.2,scene_1.2_y01,5,route_left,113.906129032,2.75,9.56,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
104,35,scene_1.2,scene_1.2_y01,5,route_forward,113.906129032,2.75,9.56,90.0,1.570796327,10.0,0.174532925,0.0,True,False
105,35,scene_1.2,scene_1.2_y01,5,route_right,113.906129032,2.75,9.56,125.0,2.181661565,10.0,0.174532925,35.0,True,False
106,36,scene_1.2,scene_1.2_y01,5,route_left,112.615483871,2.75,9.56,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
107,36,scene_1.2,scene_1.2_y01,5,route_forward,112.615483871,2.75,9.56,180.0,3.141592654,10.0,0.174532925,0.0,False,False
108,36,scene_1.2,scene_1.2_y01,5,route_right,112.615483871,2.75,9.56,215.0,3.752457892,10.0,0.174532925,35.0,False,False
109,37,scene_1.2,scene_1.2_y01,5,route_left,112.615483871,2.75,10.0425,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
110,37,scene_1.2,scene_1.2_y01,5,route_forward,112.615483871,2.75,10.0425,180.0,3.141592654,10.0,0.174532925,0.0,False,False
111,37,scene_1.2,scene_1.2_y01,5,route_right,112.615483871,2.75,10.0425,215.0,3.752457892,10.0,0.174532925,35.0,False,False
112,38,scene_1.2,scene_1.2_y01,5,route_left,112.615483871,2.75,10.525,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
113,38,scene_1.2,scene_1.2_y01,5,route_forward,112.615483871,2.75,10.525,180.0,3.141592654,10.0,0.174532925,0.0,False,False
114,38,scene_1.2,scene_1.2_y01,5,route_right,112.615483871,2.75,10.525,215.0,3.752457892,10.0,0.174532925,35.0,False,False
115,39,scene_1.2,scene_1.2_y01,5,route_left,112.615483871,2.75,11.0075,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
116,39,scene_1.2,scene_1.2_y01,5,route_forward,112.615483871,2.75,11.0075,180.0,3.141592654,10.0,0.174532925,0.0,False,False
117,39,scene_1.2,scene_1.2_y01,5,route_right,112.615483871,2.75,11.0075,215.0,3.752457892,10.0,0.174532925,35.0,False,False
118,40,scene_1.2,scene_1.2_y01,5,route_left,112.615483871,2.75,11.49,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
119,40,scene_1.2,scene_1.2_y01,5,route_forward,112.615483871,2.75,11.49,90.0,1.570796327,10.0,0.174532925,0.0,False,False
120,40,scene_1.2,scene_1.2_y01,5,route_right,112.615483871,2.75,11.49,125.0,2.181661565,10.0,0.174532925,35.0,False,False
121,41,scene_1.2,scene_1.2_y01,5,route_left,111.32483871,2.75,11.49,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
122,41,scene_1.2,scene_1.2_y01,5,route_forward,111.32483871,2.75,11.49,0.0,0.0,10.0,0.174532925,0.0,True,False
123,41,scene_1.2,scene_1.2_y01,5,route_right,111.32483871,2.75,11.49,35.0,0.610865238,10.0,0.174532925,35.0,True,False
124,42,scene_1.2,scene_1.2_y01,5,route_left,111.32483871,2.75,11.0075,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
125,42,scene_1.2,scene_1.2_y01,5,route_forward,111.32483871,2.75,11.0075,0.0,0.0,10.0,0.174532925,0.0,True,False
126,42,scene_1.2,scene_1.2_y01,5,route_right,111.32483871,2.75,11.0075,35.0,0.610865238,10.0,0.174532925,35.0,True,False
127,43,scene_1.2,scene_1.2_y01,5,route_left,111.32483871,2.75,10.525,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
128,43,scene_1.2,scene_1.2_y01,5,route_forward,111.32483871,2.75,10.525,0.0,0.0,10.0,0.174532925,0.0,True,False
129,43,scene_1.2,scene_1.2_y01,5,route_right,111.32483871,2.75,10.525,35.0,0.610865238,10.0,0.174532925,35.0,True,False
130,44,scene_1.2,scene_1.2_y01,5,route_left,111.32483871,2.75,10.0425,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
131,44,scene_1.2,scene_1.2_y01,5,route_forward,111.32483871,2.75,10.0425,0.0,0.0,10.0,0.174532925,0.0,True,False
132,44,scene_1.2,scene_1.2_y01,5,route_right,111.32483871,2.75,10.0425,35.0,0.610865238,10.0,0.174532925,35.0,True,False
133,45,scene_1.2,scene_1.2_y01,5,route_left,111.32483871,2.75,9.56,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
134,45,scene_1.2,scene_1.2_y01,5,route_forward,111.32483871,2.75,9.56,90.0,1.570796327,10.0,0.174532925,0.0,True,False
135,45,scene_1.2,scene_1.2_y01,5,route_right,111.32483871,2.75,9.56,125.0,2.181661565,10.0,0.174532925,35.0,True,False
136,46,scene_1.2,scene_1.2_y01,5,route_left,110.034193548,2.75,9.56,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
137,46,scene_1.2,scene_1.2_y01,5,route_forward,110.034193548,2.75,9.56,180.0,3.141592654,10.0,0.174532925,0.0,False,False
138,46,scene_1.2,scene_1.2_y01,5,route_right,110.034193548,2.75,9.56,215.0,3.752457892,10.0,0.174532925,35.0,False,False
139,47,scene_1.2,scene_1.2_y01,5,route_left,110.034193548,2.75,10.0425,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
140,47,scene_1.2,scene_1.2_y01,5,route_forward,110.034193548,2.75,10.0425,180.0,3.141592654,10.0,0.174532925,0.0,False,False
141,47,scene_1.2,scene_1.2_y01,5,route_right,110.034193548,2.75,10.0425,215.0,3.752457892,10.0,0.174532925,35.0,False,False
142,48,scene_1.2,scene_1.2_y01,5,route_left,110.034193548,2.75,10.525,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
143,48,scene_1.2,scene_1.2_y01,5,route_forward,110.034193548,2.75,10.525,180.0,3.141592654,10.0,0.174532925,0.0,False,False
144,48,scene_1.2,scene_1.2_y01,5,route_right,110.034193548,2.75,10.525,215.0,3.752457892,10.0,0.174532925,35.0,False,False
145,49,scene_1.2,scene_1.2_y01,5,route_left,110.034193548,2.75,11.0075,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
146,49,scene_1.2,scene_1.2_y01,5,route_forward,110.034193548,2.75,11.0075,180.0,3.141592654,10.0,0.174532925,0.0,False,False
147,49,scene_1.2,scene_1.2_y01,5,route_right,110.034193548,2.75,11.0075,215.0,3.752457892,10.0,0.174532925,35.0,False,False
148,50,scene_1.2,scene_1.2_y01,5,route_left,110.034193548,2.75,11.49,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
149,50,scene_1.2,scene_1.2_y01,5,route_forward,110.034193548,2.75,11.49,90.0,1.570796327,10.0,0.174532925,0.0,False,False
150,50,scene_1.2,scene_1.2_y01,5,route_right,110.034193548,2.75,11.49,125.0,2.181661565,10.0,0.174532925,35.0,False,False
151,51,scene_1.2,scene_1.2_y01,5,route_left,108.743548387,2.75,11.49,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
152,51,scene_1.2,scene_1.2_y01,5,route_forward,108.743548387,2.75,11.49,0.0,0.0,10.0,0.174532925,0.0,True,False
153,51,scene_1.2,scene_1.2_y01,5,route_right,108.743548387,2.75,11.49,35.0,0.610865238,10.0,0.174532925,35.0,True,False
154,52,scene_1.2,scene_1.2_y01,5,route_left,108.743548387,2.75,11.0075,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
155,52,scene_1.2,scene_1.2_y01,5,route_forward,108.743548387,2.75,11.0075,0.0,0.0,10.0,0.174532925,0.0,True,False
156,52,scene_1.2,scene_1.2_y01,5,route_right,108.743548387,2.75,11.0075,35.0,0.610865238,10.0,0.174532925,35.0,True,False
157,53,scene_1.2,scene_1.2_y01,5,route_left,108.743548387,2.75,10.525,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
158,53,scene_1.2,scene_1.2_y01,5,route_forward,108.743548387,2.75,10.525,0.0,0.0,10.0,0.174532925,0.0,True,False
159,53,scene_1.2,scene_1.2_y01,5,route_right,108.743548387,2.75,10.525,35.0,0.610865238,10.0,0.174532925,35.0,True,False
160,54,scene_1.2,scene_1.2_y01,5,route_left,108.743548387,2.75,10.0425,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
161,54,scene_1.2,scene_1.2_y01,5,route_forward,108.743548387,2.75,10.0425,0.0,0.0,10.0,0.174532925,0.0,True,False
162,54,scene_1.2,scene_1.2_y01,5,route_right,108.743548387,2.75,10.0425,35.0,0.610865238,10.0,0.174532925,35.0,True,False
163,55,scene_1.2,scene_1.2_y01,5,route_left,108.743548387,2.75,9.56,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
164,55,scene_1.2,scene_1.2_y01,5,route_forward,108.743548387,2.75,9.56,90.0,1.570796327,10.0,0.174532925,0.0,True,False
165,55,scene_1.2,scene_1.2_y01,5,route_right,108.743548387,2.75,9.56,125.0,2.181661565,10.0,0.174532925,35.0,True,False
166,56,scene_1.2,scene_1.2_y01,5,route_left,107.452903226,2.75,9.56,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
167,56,scene_1.2,scene_1.2_y01,5,route_forward,107.452903226,2.75,9.56,180.0,3.141592654,10.0,0.174532925,0.0,False,False
168,56,scene_1.2,scene_1.2_y01,5,route_right,107.452903226,2.75,9.56,215.0,3.752457892,10.0,0.174532925,35.0,False,False
169,57,scene_1.2,scene_1.2_y01,5,route_left,107.452903226,2.75,10.0425,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
170,57,scene_1.2,scene_1.2_y01,5,route_forward,107.452903226,2.75,10.0425,180.0,3.141592654,10.0,0.174532925,0.0,False,False
171,57,scene_1.2,scene_1.2_y01,5,route_right,107.452903226,2.75,10.0425,215.0,3.752457892,10.0,0.174532925,35.0,False,False
172,58,scene_1.2,scene_1.2_y01,5,route_left,107.452903226,2.75,10.525,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
173,58,scene_1.2,scene_1.2_y01,5,route_forward,107.452903226,2.75,10.525,180.0,3.141592654,10.0,0.174532925,0.0,False,False
174,58,scene_1.2,scene_1.2_y01,5,route_right,107.452903226,2.75,10.525,215.0,3.752457892,10.0,0.174532925,35.0,False,False
175,59,scene_1.2,scene_1.2_y01,5,route_left,107.452903226,2.75,11.0075,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
176,59,scene_1.2,scene_1.2_y01,5,route_forward,107.452903226,2.75,11.0075,180.0,3.141592654,10.0,0.174532925,0.0,False,False
177,59,scene_1.2,scene_1.2_y01,5,route_right,107.452903226,2.75,11.0075,215.0,3.752457892,10.0,0.174532925,35.0,False,False
178,60,scene_1.2,scene_1.2_y01,5,route_left,107.452903226,2.75,11.49,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
179,60,scene_1.2,scene_1.2_y01,5,route_forward,107.452903226,2.75,11.49,90.0,1.570796327,10.0,0.174532925,0.0,False,False
180,60,scene_1.2,scene_1.2_y01,5,route_right,107.452903226,2.75,11.49,125.0,2.181661565,10.0,0.174532925,35.0,False,False
181,61,scene_1.2,scene_1.2_y01,5,route_left,106.162258065,2.75,11.49,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
182,61,scene_1.2,scene_1.2_y01,5,route_forward,106.162258065,2.75,11.49,0.0,0.0,10.0,0.174532925,0.0,True,False
183,61,scene_1.2,scene_1.2_y01,5,route_right,106.162258065,2.75,11.49,35.0,0.610865238,10.0,0.174532925,35.0,True,False
184,62,scene_1.2,scene_1.2_y01,5,route_left,106.162258065,2.75,11.0075,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
185,62,scene_1.2,scene_1.2_y01,5,route_forward,106.162258065,2.75,11.0075,0.0,0.0,10.0,0.174532925,0.0,True,False
186,62,scene_1.2,scene_1.2_y01,5,route_right,106.162258065,2.75,11.0075,35.0,0.610865238,10.0,0.174532925,35.0,True,False
187,63,scene_1.2,scene_1.2_y01,5,route_left,106.162258065,2.75,10.525,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
188,63,scene_1.2,scene_1.2_y01,5,route_forward,106.162258065,2.75,10.525,0.0,0.0,10.0,0.174532925,0.0,True,False
189,63,scene_1.2,scene_1.2_y01,5,route_right,106.162258065,2.75,10.525,35.0,0.610865238,10.0,0.174532925,35.0,True,False
190,64,scene_1.2,scene_1.2_y01,5,route_left,106.162258065,2.75,10.0425,325.0,5.672320069,10.0,0.174532925,-35.0,True,False
191,64,scene_1.2,scene_1.2_y01,5,route_forward,106.162258065,2.75,10.0425,0.0,0.0,10.0,0.174532925,0.0,True,False
192,64,scene_1.2,scene_1.2_y01,5,route_right,106.162258065,2.75,10.0425,35.0,0.610865238,10.0,0.174532925,35.0,True,False
193,65,scene_1.2,scene_1.2_y01,5,route_left,106.162258065,2.75,9.56,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
194,65,scene_1.2,scene_1.2_y01,5,route_forward,106.162258065,2.75,9.56,90.0,1.570796327,10.0,0.174532925,0.0,True,False
195,65,scene_1.2,scene_1.2_y01,5,route_right,106.162258065,2.75,9.56,125.0,2.181661565,10.0,0.174532925,35.0,True,False
196,66,scene_1.2,scene_1.2_y01,5,route_left,104.871612903,2.75,9.56,145.0,2.530727415,10.0,0.174532925,-35.0,False,False
197,66,scene_1.2,scene_1.2_y01,5,route_forward,104.871612903,2.75,9.56,180.0,3.141592654,10.0,0.174532925,0.0,False,False
198,66,scene_1.2,scene_1.2_y01,5,route_right,104.871612903,2.75,9.56,215.0,3.752457892,10.0,0.174532925,35.0,False,False
