frame_id,timestamp_sec,planned_right_step,planned_up_step,planned_panorama_step_deg,planned_fov_deg,x,y,z,q0,q1,q2,q3,pitch_degrees,yaw_degrees,roll_degrees,fov_degrees
16,0.814962000,0.07279152728321774,0.0036323629078801076,0.0075002146201227,62.959730444372106,3195.2305853628795,477.20558150592035,185.757872171119,-0.027332190424203873,0.07134530693292618,-0.9310903549194336,0.3566981554031372,351.2364948221928,221.91590605846244,0.0,62.959734372882906
17,0.863726200,0.07311668366838919,0.004067526122430494,0.007841237775463306,62.9446183973699,3195.176788993297,477.1565421234328,185.76146212814018,-0.027327517047524452,0.07134708762168884,-0.931113600730896,0.356637179851532,351.2364948221928,221.90806500129526,0.0,62.944619164249666
18,0.912878100,0.07161137098623213,0.004519631440490299,0.008083214576108303,62.928962608714514,3195.122788190959,477.1072435762245,185.76548216806367,-0.02732263132929802,0.07134896516799927,-0.9311380982398987,0.3565734028816223,351.2364948221928,221.89997805731798,0.0,62.928964370672
19,0.964004400,0.06805452647083765,0.004986904583251021,0.008212259998420263,62.912827041057376,3195.019793875633,477.01289933654255,185.77487772272542,-0.027312489226460457,0.07135284692049026,-0.9311888217926025,0.35644105076789856,351.2364948221928,221.89176816993563,0.0,62.91283146385243
20,1.015794900,0.062234679869557656,0.0054674884869506555,0.0082147826321119,62.89627813346265,3195.019793875633,477.01289933654255,185.77487772272542,-0.027312489226460457,0.07135284692049026,-0.9311888217926025,0.35644105076789856,351.2364948221928,221.88355828255325,0.0,62.89628191549349
21,1.065343700,0.05395233561188578,0.00595945135949801,0.00807755050953556,62.879384548071194,3194.9344493934195,476.9340401265282,185.78617125831187,-0.027302348986268044,0.07135672867298126,-0.9312394261360168,0.3563086986541748,351.2364948221928,221.8754849989543,0.0,62.87938402748688
22,1.113945500,0.043022290747033766,0.006460795078776988,0.007787755647936065,62.86221690805626,3194.9344493934195,476.9340401265282,185.78617125831187,-0.027302348986268044,0.07135672867298126,-0.9312394261360168,0.3563086986541748,351.2364948221928,221.8676985833005,0.0,62.86221976210263
23,1.164999600,0.029275863760153103,0.006969463894871224,0.007333077028050175,62.84484752785632,3194.881972868113,476.8842663589377,185.7994447260873,-0.027292931452393532,0.07136032730340958,-0.9312864542007446,0.35618579387664795,351.2364948221928,221.8603629601319,0.0,62.84485059104329
24,1.214830600,0.012563010016321714,0.007483353397071928,0.006701741738675263,62.827350136699515,3194.881972868113,476.8842663589377,185.7994447260873,-0.027292931452393532,0.07136032730340958,-0.9312864542007446,0.35618579387664795,351.2364948221928,221.85365571436694,0.0,62.82735164638972
25,1.265553000,-0.007245699512826716,0.00800031970533357,0.005882584024199829,62.80979959645975,3194.879586685566,476.87896071574426,185.8147476374881,-0.02728508971631527,0.07136332988739014,-0.9313255548477173,0.3560834527015686,351.2364948221928,221.84776809130238,0.0,62.80979806022279
26,1.314752000,-0.030257258420959852,0.008518188844827693,0.004865101980561913,62.792271614905566,3194.879586685566,476.87896071574426,185.8147476374881,-0.02728508971631527,0.07136332988739014,-0.9313255548477173,0.3560834527015686,351.2364948221928,221.84290499661336,0.0,62.792271794812535
27,1.365288700,-0.05655458470749766,0.009034766261420224,0.0036395116546404345,62.77484245542082,3194.9460458141994,476.9348770306889,185.8320956690015,-0.027279797941446304,0.0713653489947319,-0.931351900100708,0.3560144007205963,351.2364948221928,221.8392713359749,0.0,62.774847982239834
28,1.413026000,-0.08619507941270928,0.009547846435265281,0.002196798312651633,62.7575886442892,3194.9460458141994,476.9348770306889,185.8320956690015,-0.027279797941446304,0.0713653489947319,-0.931351900100708,0.3560144007205963,351.2364948221928,221.83707201506215,0.0,62.75758809420721
29,1.464818600,-0.11920940131303989,0.010055222549271634,0.0005287646546746588,62.7405866766443,3195.101074194653,477.06965876384413,185.85146987938896,-0.027278095483779907,0.07136599719524384,-0.9313604235649109,0.3559921681880951,351.2364948221928,221.8365392603069,0.0,62.740587753363044
30,1.513514000,-0.15560047288441498,0.010554696168959217,-0.0013719242350822972,62.72391272219177,3195.101074194653,477.06965876384413,185.85146987938896,-0.027278095483779907,0.07136599719524384,-0.9313604235649109,0.3559921681880951,351.2364948221928,221.8379052981409,0.0,62.723915261599046
31,1.565149600,-0.19534273050736795,0.011044086890182176,-0.003511699399291575,62.70764233181153,3195.364726228757,477.30130404992735,185.87281650619224,-0.027281131595373154,0.07136484235525131,-0.9313452839851379,0.3560318052768707,351.2364948221928,221.84141601537428,0.0,62.70764575099608
32,1.612602600,-0.23838162950119107,0.011521241911353855,-0.005896050162604024,62.69185014614447,3195.364726228757,477.30130404992735,185.87281650619224,-0.027281131595373154,0.07136484235525131,-0.9313452839851379,0.3560318052768707,351.2364948221928,221.8473172988172,0.0,62.69185435363501
33,1.664331600,-0.2846334120599239,0.0119840454871652,-0.008529490098675643,62.67660960726115,3195.5434738529157,477.4590322451178,185.88420324528232,-0.027284812182188034,0.07136344164609909,-0.9313270449638367,0.3560798466205597,351.2364948221928,221.85584137490136,0.0,62.67660937140754
34,1.712586300,-0.3339851435474826,0.012430428221341038,-0.011415526961280622,62.66199267449843,3195.7566945833396,477.6475963817421,185.89604738482848,-0.027290116995573044,0.07136140763759613,-0.9313005208969116,0.3561490774154663,351.2364948221928,221.86726145119363,0.0,62.66199276658371
35,1.763666800,-0.38629501992024406,0.012858376156725432,-0.014556636715340418,62.64806954553449,3196.006675018115,477.8690900729481,185.90833269560352,-0.027297230437397957,0.07135868817567825,-0.9312649965286255,0.356241911649704,351.2364948221928,221.88182341450408,0.0,62.648072841055225
36,1.823875800,-0.4413929463115922,0.013265939621924067,-0.017954241786797137,62.634908383753384,3196.29558859591,478.12552060945666,185.92104095907524,-0.027306295931339264,0.07135521620512009,-0.9312196969985962,0.35636022686958313,351.2364948221928,221.89977315164288,0.0,62.63491106652461
37,1.865691500,-0.49908138406347524,0.013651241794854833,-0.021608693632846718,62.622575052926635,3196.625473423047,478.4187914357964,185.9341520242171,-0.02731747180223465,0.07135093212127686,-0.9311638474464417,0.3565060794353485,351.2364948221928,221.92138387017678,0.0,62.62257574488357
38,1.917174200,-0.559136460754326,0.014012486944861373,-0.025519259716205236,62.61113286021227,3197.4155035448503,479.12284728153384,185.9614927911909,-0.027346812188625336,0.0713396891951561,-0.9310171008110046,0.3568889796733856,351.2364948221928,221.94690145691595,0.0,62.611135178023794
39,1.966896100,-0.6213093350801175,0.014347968316522967,-0.029684114948873408,62.600642308440555,3197.4155035448503,479.12284728153384,185.9614927911909,-0.027346812188625336,0.0713396891951561,-0.9310171008110046,0.3568889796733856,351.2364948221928,221.97658545904883,0.0,62.600644007458655
40,2.016691500,-0.6853278058248494,0.01465607561994064,-0.034100337652375315,62.591160858621045,3198.38956509356,479.99377986057436,185.99015822762266,-0.027386518195271492,0.07132446765899658,-0.9308183789253235,0.3574071526527405,351.2364948221928,222.01068176338555,0.0,62.591163704890675
41,2.067175600,-0.7508981516365301,0.01493530209408592,-0.03876391006274709,62.58274270356742,3198.38956509356,479.99377986057436,185.99015822762266,-0.027386518195271492,0.07132446765899658,-0.9308183789253235,0.3574071526527405,351.2364948221928,222.04944991711454,0.0,62.58274891183322
42,2.117319700,-0.8177071859320335,0.015184251111757871,-0.04366972338972,62.575438553494955,3199.5570170116853,481.0414432512108,186.0199261488171,-0.02743782289326191,0.07130473852157593,-0.9305609464645386,0.35807669162750244,351.2364948221928,222.09312214666758,0.0,62.57544060942131
43,2.165320000,-0.8854245090148471,0.015401642296795224,-0.04881158742065866,62.56929543440081,3199.5570170116853,481.0414432512108,186.0199261488171,-0.02743782289326191,0.07130473852157593,-0.9305609464645386,0.35807669162750244,351.2364948221928,222.1419306784765,0.0,62.56930026935747
44,2.214847800,-0.9537049374279758,0.01558631712642595,-0.05418224464095753,62.56435649998938,3200.923268241925,482.2726118193451,186.05055234616265,-0.027501899749040604,0.07128006219863892,-0.9302388429641724,0.35891294479370117,351.2364948221928,222.19610773897304,0.0,62.56436204258755
45,2.265275400,-1.022191088702434,0.015737243993993896,-0.05977338882384067,62.56066085785453,3200.923268241925,482.2726118193451,186.05055234616265,-0.027501899749040604,0.07128006219863892,-0.9302388429641724,0.35891294479370117,351.2364948221928,222.25588555458899,0.0,62.560666910246574
46,2.313545100,-1.0905160980201352,0.015853522709772725,-0.0655756880239384,62.55824341057692,3201.6814542246293,482.9582020865265,186.06610586622372,-0.027539078146219254,0.07126569747924805,-0.9300514459609985,0.35939812660217285,351.2364948221928,222.32145537062112,0.0,62.55824902328039
47,2.368394200,-1.1583064419063047,0.015934388420147588,-0.0715788118906976,62.557134712339,3202.489385409398,483.6906489954773,186.0817743068339,-0.02757984958589077,0.07124993205070496,-0.9298456907272339,0.35993021726608276,351.2364948221928,222.39303575312286,0.0,62.55713570244568
48,2.413572300,-1.2251848429162258,0.015979214928104713,-0.07777146319969987,62.55736084160221,3203.346474869294,484.46980067356264,186.09752267168477,-0.027624350041151047,0.07123269140720367,-0.9296206831932068,0.3605109751224518,351.2364948221928,222.4708042870126,0.0,62.55736109868828
49,2.463653500,-1.2907732283966267,0.015987517400705156,-0.08414141348239064,62.55894329033063,3205.204309864087,486.16641857488787,186.12911621981874,-0.027724971994757652,0.07119358330965042,-0.9291102886199951,0.3618241548538208,351.2364948221928,222.55495221758719,0.0,62.55894570257573
50,2.514209600,-1.354695715793095,0.015958954452019,-0.09067554261763205,62.56189887018363,3205.204309864087,486.16641857488787,186.12911621981874,-0.027724971994757652,0.07119358330965042,-0.9291102886199951,0.3618241548538208,351.2364948221928,222.64562980900826,0.0,62.561896344297175
51,2.564005800,-1.4165815966482687,0.015893329592847484,-0.0973598822319527,62.56623963603625,3206.2024141979646,487.0823844896141,186.14488886424914,-0.027781298384070396,0.07117161899805069,-0.928823709487915,0.3625592291355133,351.2364948221928,222.74298732543764,0.0,62.566240344609305
52,2.613648700,-1.4760682913948122,0.015790592041450006,-0.10417966273945406,62.57197282712155,3207.2444034052323,488.042055331308,186.16059664392486,-0.027841761708259583,0.07114799320697784,-0.9285153746604919,0.3633483052253723,351.2364948221928,222.84716137065865,0.0,62.57197087332294
53,2.665220900,-1.5328042472930017,0.015650836892406202,-0.11111936383710425,62.57910082602281,3209.451657338185,490.08689209087527,186.19167100766316,-0.027975382283329964,0.07109556347131729,-0.9278311133384705,0.36509209871292114,351.2364948221928,222.95827488807643,0.0,62.579101590816435
54,2.714612200,-1.586451752392545,0.015474304643669126,-0.11816276825667321,62.58762113567685,3209.451657338185,490.08689209087527,186.19167100766316,-0.027975382283329964,0.07109556347131729,-0.9278311133384705,0.36509209871292114,351.2364948221928,223.07643716071766,0.0,62.58761883671144
55,2.763699900,-1.6366896392064025,0.01526138008478787,-0.12529301856089767,62.59752637448232,3211.806734128041,492.28740593059695,186.22204788716152,-0.028126360848546028,0.0710359662771225,-0.9270533323287964,0.36706244945526123,351.2364948221928,223.20173015085237,0.0,62.59752944119713
56,2.813762300,-1.6832158528623848,0.015012590552185817,-0.13249267675866944,62.608804289538746,3211.806734128041,492.28740593059695,186.22204788716152,-0.028126360848546028,0.0710359662771225,-0.9270533323287964,0.36706244945526123,351.2364948221928,223.33422216037226,0.0,62.608806083516825
57,2.863920800,-1.7257498598345329,0.014728603560258605,-0.13974378650216254,62.621437787974635,3214.286511583371,494.6265842543427,186.2514418767543,-0.028295045718550682,0.07096894830465317,-0.9261787533760071,0.3692638874053955,351.2364948221928,223.47396783079074,0.0,62.62144193348134
58,2.913701100,-1.7640348749364785,0.014410223819892291,-0.14702793761791202,62.635404986254706,3214.286511583371,494.6265842543427,186.2514418767543,-0.028295045718550682,0.07096894830465317,-0.9261787533760071,0.3692638874053955,351.2364948221928,223.62099448286443,0.0,62.63540967033402
59,2.964392000,-1.7978398860662923,0.014058389658782929,-0.15432633271397167,62.650679277289484,3216.8646722269486,497.0842321739975,186.27957812638596,-0.028481578454375267,0.07089429348707199,-0.9252043962478638,0.37169820070266724,351.2364948221928,223.7753157769717,0.0,62.65068197331817
60,3.013699900,-1.826961458207208,0.013674168860651502,-0.16161985559644512,62.667229415103314,3216.8646722269486,497.0842321739975,186.27957812638596,-0.028481578454375267,0.07089429348707199,-0.9252043962478638,0.37169820070266724,351.2364948221928,223.93693171311253,0.0,62.66723152167711
61,3.064401800,-1.8512253003896686,0.013258753943080874,-0.1688891412209511,62.685019616751475,3219.512409610791,499.63737352951205,186.30619661079362,-0.028685925528407097,0.07081185281276703,-0.924128532409668,0.37436503171920776,351.2364948221928,224.10581497053028,0.0,62.68502416446499
62,3.114867500,-1.87048758168367,0.012813456896240687,-0.17611464689797984,62.704009681112254,3219.512409610791,499.63737352951205,186.30619661079362,-0.028685925528407097,0.07081185281276703,-0.924128532409668,0.37436503171920776,351.2364948221928,224.2819245680899,0.0,62.70401209035763
63,3.166515000,-1.8846359847910943,0.012339703407202238,-0.18327672446564003,62.72415512411666,3220.8528792095613,500.9419303761307,186.31886047439292,-0.028794722631573677,0.07076768577098846,-0.9235520958900452,0.37578487396240234,351.2364948221928,224.465205864278,0.0,62.724154318219995
64,3.216758800,-1.8935904884189734,0.011839026596865164,-0.19035569313902403,62.745407329916944,3222.199215812726,502.26073058708346,186.3310561137052,-0.02890787273645401,0.07072153687477112,-0.9229499101638794,0.37726154923439026,351.2364948221928,224.65556323644626,0.0,62.74540986691708
65,3.265889800,-1.8973038723083708,0.0113130602987123,-0.19733191274234133,62.76771371743522,3223.5474795532655,503.59034427269137,186.34275691525653,-0.029025312513113022,0.07067341357469559,-0.9223219156265259,0.37879419326782227,351.2364948221928,224.85290106194626,0.0,62.76771726474634
66,3.315217200,-1.8957619415412172,0.010763531910666903,-0.2041858570280992,62.79101792167613,3226.234062476201,506.2679518090073,186.36457578407243,-0.029272770509123802,0.07057128101587296,-0.920988917350769,0.3820236623287201,351.2364948221928,225.05708273699463,0.0,62.79102187019442
67,3.363761100,-1.8889834695196452,0.010192254853239466,-0.21089818678695882,62.815259989131825,3226.234062476201,506.2679518090073,186.36457578407243,-0.029272770509123802,0.07057128101587296,-0.920988917350769,0.3820236623287201,351.2364948221928,225.26798531818628,0.0,62.81526904174797
68,3.413803300,-1.8770198617797094,0.00960112066890955,-0.2174498224524622,62.8403765865551,3227.5646167231034,507.60880442722475,186.37464903981999,-0.029402602463960648,0.07051727920770645,-0.9202842712402344,0.38371801376342773,351.2364948221928,225.4854312206028,0.0,62.840376817136935
69,3.463550100,-1.859954545534544,0.00899209079928434,-0.2238220159066136,62.86630122232612,3230.1814080906342,510.2766383515183,186.39302518160656,-0.029673932120203972,0.07040354609489441,-0.9187999367713928,0.38725900650024414,351.2364948221928,225.70925651970413,0.0,62.8663042152263
70,3.513784300,-1.8379020925120662,0.008367188078002451,-0.2299964211952982,62.89296447959121,3230.1814080906342,510.2766383515183,186.39302518160656,-0.029673932120203972,0.07040354609489441,-0.9187999367713928,0.38725900650024414,351.2364948221928,225.93925630981514,0.0,62.89296244355686
71,3.564729400,-1.811007085231234,0.007728487978602191,-0.2359551638667127,62.920294260307934,3232.7153305244874,512.902228199083,186.40893295721725,-0.029959965497255325,0.07028229534626007,-0.9172176122665405,0.3909918963909149,351.2364948221928,226.1752120248824,0.0,62.92029686061525
72,3.613609500,-1.7794427393214773,0.007078109657642415,-0.2416809086513726,62.9482160392899,3232.7153305244874,512.902228199083,186.40893295721725,-0.029959965497255325,0.07028229534626007,-0.9172176122665405,0.3909918963909149,351.2364948221928,226.41689143847412,0.0,62.948218673942264
73,3.665837200,-1.7434092968066603,0.006418206834246688,-0.24715692520879187,62.976653127307195,3235.1400397253465,515.457852326471,186.4222717018576,-0.03025951236486435,0.0701538547873497,-0.9155413508415222,0.3949010968208313,351.2364948221928,226.66404866378022,0.0,62.97665275145703
74,3.713392100,-1.7031322074236859,0.00575095854793348,-0.2523671516736118,63.005526942264424,3235.1400397253465,515.457852326471,186.4222717018576,-0.03025951236486435,0.0701538547873497,-0.9155413508415222,0.3949010968208313,351.2364948221928,226.91641049323383,0.0,63.005530791267844
75,3.764025500,-1.658860117004587,0.005078559837093404,-0.25729625574272935,63.03475728744818,3237.432253165288,517.9172609673325,186.43297478126004,-0.03057122603058815,0.07001857459545135,-0.9137759208679199,0.3989691138267517,351.2364948221928,227.17370371926822,0.0,63.03475717072633
76,3.812923100,-1.6108626836995876,0.004403212380777534,-0.2619296930548233,63.064262635808994,3237.432253165288,517.9172609673325,186.43297478126004,-0.03057122603058815,0.07001857459545135,-0.9137759208679199,0.3989691138267517,351.2364948221928,227.43562781355988,0.0,63.06426358794078
77,3.864035800,-1.5594282443396865,0.0037271151465656373,-0.2662537626245387,63.09396041922055,3238.522364182515,519.1032362805191,186.4373265908809,-0.030731189996004105,0.06994851678609848,-0.9128616452217102,0.4010567367076874,351.2364948221928,227.7018822477853,0.0,63.093961250452
78,3.913067600,-1.5048613545156644,0.003052455087192006,-0.2702556591054541,63.12376732163999,3239.5722612572144,520.2562900410477,186.44101019145563,-0.030893631279468536,0.06987692415714264,-0.9119272828102112,0.4031766653060913,351.2364948221928,227.97213917286436,0.0,63.12376819598993
79,3.963652600,-1.44748022697373,0.0023813979283172715,-0.27392352166872747,63.15359957507865,3240.5800992680024,521.3738184796158,186.44402700977042,-0.03105834126472473,0.0698038637638092,-0.910973846912384,0.4053262174129486,351.2364948221928,228.24605707933856,0.0,63.153602462284546
80,4.013599700,-1.3876140936868366,0.0017160790893501364,-0.27724647929799084,63.18337325728207,3242.463528974099,523.4928756581131,186.44807665736988,-0.03139372915029526,0.06965367496013641,-0.9090137481689453,0.40970319509506226,351.2364948221928,228.52330811812772,0.0,63.18337525687664
81,4.063032000,-1.3256005174484256,0.0010585947785460275,-0.28021469231555074,63.21300459001157,3242.463528974099,523.4928756581131,186.44807665736988,-0.03139372915029526,0.06965367496013641,-0.9090137481689453,0.40970319509506226,351.2364948221928,228.80352345901667,0.0,63.213004617496146
82,4.114174100,-1.2617826790484452,0.0004109933027413048,-0.282819389970205,63.242410236817456,3244.163163228078,525.443709276754,186.4495290884526,-0.03173559159040451,0.06949858367443085,-0.9069897532463074,0.41416463255882263,351.2364948221928,229.08634793216856,0.0,63.24240858187306
83,4.162849500,-1.1965066660293662,-0.00022473336897071018,-0.28505290393294064,63.27150759919601,3244.163163228078,525.443709276754,186.4495290884526,-0.03173559159040451,0.06949858367443085,-0.9069897532463074,0.41416463255882263,351.2364948221928,229.3714127073682,0.0,63.271512017926476
84,4.214394400,-1.1301187886852353,-0.0008466577495503756,-0.28690869756337606,63.3002151100281,3245.6737242174577,527.2132730708901,186.44847021193817,-0.03208208456635475,0.069339320063591,-0.9049112796783447,0.41868653893470764,351.2364948221928,229.6583079732654,0.0,63.30021930300804
85,4.263075700,-1.0629629483648038,-0.0014529246496460502,-0.2883813908269634,63.32845252320773,3245.6737242174577,527.2132730708901,186.44847021193817,-0.03208208456635475,0.069339320063591,-0.9049112796783447,0.41868653893470764,351.2364948221928,229.94667856002334,0.0,63.328455305036876
86,4.314700900,-0.9953780822791124,-0.0020417586294674823,-0.2894667807606293,63.35614119838297,3246.9940011930894,528.7923889981095,186.44501632952705,-0.03243131935596466,0.06917665898799896,-0.9027884602546692,0.4232442378997803,351.2364948221928,230.2361419770485,0.0,63.356144891932104
87,4.363251300,-0.9276957079056365,-0.0026114710535514486,-0.29016185740261335,63.38320437975008,3246.9940011930894,528.7923889981095,186.44501632952705,-0.03243131935596466,0.06917665898799896,-0.9027884602546692,0.4232442378997803,351.2364948221928,230.5263157337473,0.0,63.383206101423696
88,4.415580300,-0.8602375887391875,-0.003160466716964872,-0.29046481512069416,63.409567467863724,3247.5834522676896,529.5087453947846,186.4424353422375,-0.03260638192296028,0.06909430772066116,-0.9017137885093689,0.4255288541316986,351.2364948221928,230.8167900187696,0.0,63.40957063161995
89,4.462638400,-0.7933135415806061,-0.0036872500135261502,-0.29037505929169966,63.43515828345265,3248.6242365670632,530.7936507092301,186.43566756823674,-0.032956186681985855,0.06892815232276917,-0.8995453715324402,0.43009400367736816,351.2364948221928,231.1071550207652,0.0,63.435156520250814
90,4.514028400,-0.727219403796613,-0.0041904306187953025,-0.28989320830410387,63.459907322259824,3248.6242365670632,530.7936507092301,186.43566756823674,-0.032956186681985855,0.06892815232276917,-0.8995453715324402,0.43009400367736816,351.2364948221928,231.39705556989722,0.0,63.45990912580294
91,4.563544700,-0.6622351770488318,-0.004668728662878765,-0.28902109087452876,63.48374799995983,3249.487471861882,531.8824101315323,186.42691183963433,-0.03330399468541145,0.06876077502965927,-0.8973609805107117,0.4346330761909485,351.2364948221928,231.68608185481548,0.0,63.483753316195454
92,4.613574700,-0.5986233618996224,-0.005120979370502484,-0.2877617386880391,63.506616886243386,3249.487471861882,531.8824101315323,186.42691183963433,-0.03330399468541145,0.06876077502965927,-0.8973609805107117,0.4346330761909485,351.2364948221928,231.97385138492646,0.0,63.506620789536655
93,4.666340700,-0.5366274954813486,-0.0055461371483182765,-0.2861193743911399,63.52845392719951,3250.1834124756288,532.7793240772072,186.41636925039455,-0.03364794701337814,0.06859312206506729,-0.8951730132102966,0.4391217827796936,351.2364948221928,232.25998166963663,0.0,63.52845690431319
94,4.714037800,-0.47647090208950305,-0.005943279102009997,-0.2840993949852927,63.54920265516958,3250.1834124756288,532.7793240772072,186.41636925039455,-0.03364794701337814,0.06859312206506729,-0.8951730132102966,0.4391217827796936,351.2364948221928,232.5440902183525,0.0,63.54920701901169
95,4.764668500,-0.41835566415550296,-0.0063116079684469506,-0.28170835068748745,63.56881038529459,3250.4724598956536,533.158107541639,186.41049535421297,-0.03381790593266487,0.06850948929786682,-0.8940815925598145,0.4413398504257202,351.2364948221928,232.8257945404805,0.0,63.56880966192962
96,4.814041600,-0.36246181859919824,-0.006650454450878466,-0.27895391934284247,63.587228398026525,3250.724481089158,533.4920351730171,186.40425742825136,-0.033986229449510574,0.06842613965272903,-0.8929938673973083,0.44353652000427246,351.2364948221928,233.10473946618382,0.0,63.587230682121145
97,4.863093400,-0.30894678108206186,-0.006959278947964231,-0.2758448764923057,63.60441210692762,3250.9412762356233,533.782516561586,186.3976846145244,-0.034152690321207047,0.06834320724010468,-0.8919115662574768,0.4457089602947235,351.2364948221928,233.38059714638229,0.0,63.6044154380729
98,4.915425600,-0.257944998207312,-0.00723767267027583,-0.27239106121620166,63.62032121113621,3251.2767002416085,534.2395277248207,186.38365340454146,-0.034479279071092606,0.06817903369665146,-0.8897690176963806,0.4499710500240326,351.2364948221928,233.6529850904824,0.0,63.62032294864986
99,4.963021300,-0.2095678252707624,-0.007485358140772835,-0.26860333789154645,63.634919831935164,3251.2767002416085,534.2395277248207,186.38365340454146,-0.034479279071092606,0.06817903369665146,-0.8897690176963806,0.4499710500240326,351.2364948221928,233.92157544940397,0.0,63.63492589309535
100,5.013584400,-0.16390362478287657,-0.007702189078639595,-0.26449355401766866,63.648176632918876,3251.4941488188933,534.5431740955893,186.3686431640537,-0.03479607403278351,0.06801789999008179,-0.8876661062240601,0.454105406999588,351.2364948221928,234.18606769482355,0.0,63.648176460085175
101,5.062094600,-0.1210180786845893,-0.007888149668751055,-0.2600744942806478,63.6600649233156,3251.4941488188933,534.5431740955893,186.3686431640537,-0.03479607403278351,0.06801789999008179,-0.8876661062240601,0.454105406999588,351.2364948221928,234.44613397766096,0.0,63.66006781943016
