trajectory_id,family_id,variant_index,start_score,end_score,terminal_gain,keyframe_count,real_control_point_count,interpolated_keyframe_count,duration_sec,path_xyz_length,net_xyz_distance,path_to_net_ratio,max_xyz_step,max_speed_mps,max_abs_tangential_acceleration_mps2,max_yaw_step_deg,max_pitch_step_deg,max_sampled_turn_deg,target_distance_total_increase,start_anchor_node_id,target_anchor_node_id,physical_curve_signature_1cm,pose_curve_signature_exact
scene_2_terminalgain_globalmax_interp_0320,family_04,68,6.460361,6.53858,0.078218,30,2,28,2.9,0.88628,0.851076,1.041363,0.054983,0.549828,0.590997,0.080644,0.154821,3.073931,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,370d9f46eb6eb17eaccdc04bfa864bf7bf9cba4c,2b943d02531f0c8e37976b1ba06892cd1ec11d7e
scene_2_terminalgain_globalmax_interp_0321,family_04,69,6.460361,6.53858,0.078218,30,2,28,2.9,0.85511,0.851076,1.00474,0.054983,0.549828,0.58222,0.060137,0.104542,1.020676,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,d622ec7cb1071cef457caf221fd728b9e1b91b33,37d8ccb4fdc306292ce0b22201af9deeb464fcfc
scene_2_terminalgain_globalmax_interp_0322,family_04,70,6.460361,6.53858,0.078218,30,2,28,2.9,0.879141,0.851076,1.032976,0.054982,0.549821,0.585668,0.200919,0.054262,2.732122,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,8a4be97bb6b27c5bd689d71eb84ca527847d1221,182943eafc3b8e6e8c89992542eab774c4d786fa
scene_2_terminalgain_globalmax_interp_0323,family_04,71,6.460361,6.53858,0.078218,30,2,28,2.9,0.861812,0.851076,1.012614,0.054982,0.549821,0.582999,0.341701,0.003983,1.671522,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,610be10cf3bfac2b0fe16b631bc9b238a4eadc73,b3a41a682000a4640d4e2ec9da12c1733edf48ca
scene_2_terminalgain_globalmax_interp_0324,family_04,72,6.460361,6.53858,0.078218,30,2,28,2.9,0.879089,0.851076,1.032914,0.054983,0.549828,0.585776,0.32842,0.046296,2.729862,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,cc874db06446439e9c1459908677dbf084658757,03713642ed19a7504f3570db2666583af19947fa
scene_2_terminalgain_globalmax_interp_0325,family_04,73,6.460361,6.53858,0.078218,30,2,28,2.9,0.864841,0.851076,1.016173,0.054983,0.549828,0.58346,0.187639,0.096575,1.897032,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,ee8720b67124b2aaa96a444d0819c35d84c153d9,9db666774af68931e49286b0e4039b26542321c6
scene_2_terminalgain_globalmax_interp_0326,family_04,74,6.460361,6.53858,0.078218,30,2,28,2.9,0.853085,0.851076,1.00236,0.054982,0.549821,0.58219,0.046857,0.146855,0.719299,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,5bf45a83b201220801b9d54bbda3e61ccb0f7ba8,846ab93cd0c08f898a17029c9f51bf181ead9678
scene_2_terminalgain_globalmax_interp_0327,family_04,75,6.460361,6.53858,0.078218,30,2,28,2.9,0.892822,0.851076,1.04905,0.054982,0.549821,0.596146,0.093925,0.147638,3.359163,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,348f6ba82b4911928e23b1601650888150fae1b7,dd51b2f89c98946943c71e252844629701c8f73b
scene_2_terminalgain_globalmax_interp_0328,family_04,76,6.460361,6.53858,0.078218,30,2,28,2.9,0.903014,0.851076,1.061025,0.054983,0.549828,0.604318,0.234707,0.097359,3.769149,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,fe7b9fed6f3bedf510763866ed7a01821e7c0db0,bf89113f49669ccb507c2536bd7daeadaeccc0ef
scene_2_terminalgain_globalmax_interp_0329,family_04,77,6.460361,6.53858,0.078218,30,2,28,2.9,0.854429,0.851076,1.00394,0.054983,0.549828,0.582411,0.300264,0.04708,0.930454,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,77e941984808ebdff0b10a4af0cf79d92a1ec27c,2318de40df02ea9262a29efe5afd16565e269f7e
scene_2_terminalgain_globalmax_interp_0330,family_04,78,6.460361,6.53858,0.078218,30,2,28,2.9,0.860903,0.851076,1.011546,0.054982,0.549821,0.582962,0.159482,0.0032,1.598666,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,dbda9a74fd20da6452f500936980000c9d505285,3e5bc207b826c9ec7b0aa3f8b779aed8c4e02a73
scene_2_terminalgain_globalmax_interp_0331,family_04,79,6.460361,6.53858,0.078218,30,2,28,2.9,0.883211,0.851076,1.037757,0.054982,0.549821,0.58861,0.018701,0.053479,2.93046,0.0,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5633|105,scene_2_no_lamp|scene_2_y03_room_dense_y03_7p82|5369|93,efcaa3ab7dcc2f41a4898c8621cc399915262bc6,cfe7bb726ca0f4a1e9a977734a4e9891cc1ec823
