sample_index,position_index,scene_id,layer_id,height_index,pattern,x,y,z,yaw_deg,yaw_rad,pitch_deg,pitch_rad,yaw_offset_deg,legacy_anchor,route_bridge
23,8,scene_1.1,scene_1.1_y01,1,route_forward,84.428125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
24,8,scene_1.1,scene_1.1_y01,1,route_right,84.428125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
25,9,scene_1.1,scene_1.1_y01,1,route_left,83.135,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
26,9,scene_1.1,scene_1.1_y01,1,route_forward,83.135,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
27,9,scene_1.1,scene_1.1_y01,1,route_right,83.135,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
28,10,scene_1.1,scene_1.1_y01,1,route_left,81.841875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
29,10,scene_1.1,scene_1.1_y01,1,route_forward,81.841875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
30,10,scene_1.1,scene_1.1_y01,1,route_right,81.841875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
31,11,scene_1.1,scene_1.1_y01,1,route_left,80.54875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
32,11,scene_1.1,scene_1.1_y01,1,route_forward,80.54875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
33,11,scene_1.1,scene_1.1_y01,1,route_right,80.54875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
34,12,scene_1.1,scene_1.1_y01,1,route_left,79.255625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
35,12,scene_1.1,scene_1.1_y01,1,route_forward,79.255625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
36,12,scene_1.1,scene_1.1_y01,1,route_right,79.255625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
37,13,scene_1.1,scene_1.1_y01,1,route_left,77.9625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
38,13,scene_1.1,scene_1.1_y01,1,route_forward,77.9625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
39,13,scene_1.1,scene_1.1_y01,1,route_right,77.9625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
40,14,scene_1.1,scene_1.1_y01,1,route_left,76.669375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
41,14,scene_1.1,scene_1.1_y01,1,route_forward,76.669375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
42,14,scene_1.1,scene_1.1_y01,1,route_right,76.669375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
43,15,scene_1.1,scene_1.1_y01,1,route_left,75.37625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
44,15,scene_1.1,scene_1.1_y01,1,route_forward,75.37625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
45,15,scene_1.1,scene_1.1_y01,1,route_right,75.37625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
46,16,scene_1.1,scene_1.1_y01,1,route_left,74.083125,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
47,16,scene_1.1,scene_1.1_y01,1,route_forward,74.083125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
48,16,scene_1.1,scene_1.1_y01,1,route_right,74.083125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
49,17,scene_1.1,scene_1.1_y01,1,route_left,72.79,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
50,17,scene_1.1,scene_1.1_y01,1,route_forward,72.79,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
51,17,scene_1.1,scene_1.1_y01,1,route_right,72.79,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
52,18,scene_1.1,scene_1.1_y01,1,route_left,71.496875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
53,18,scene_1.1,scene_1.1_y01,1,route_forward,71.496875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
54,18,scene_1.1,scene_1.1_y01,1,route_right,71.496875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
55,19,scene_1.1,scene_1.1_y01,1,route_left,70.20375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
56,19,scene_1.1,scene_1.1_y01,1,route_forward,70.20375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
57,19,scene_1.1,scene_1.1_y01,1,route_right,70.20375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
58,20,scene_1.1,scene_1.1_y01,1,route_left,68.910625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
59,20,scene_1.1,scene_1.1_y01,1,route_forward,68.910625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
60,20,scene_1.1,scene_1.1_y01,1,route_right,68.910625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
61,21,scene_1.1,scene_1.1_y01,1,route_left,67.6175,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
62,21,scene_1.1,scene_1.1_y01,1,route_forward,67.6175,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
63,21,scene_1.1,scene_1.1_y01,1,route_right,67.6175,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
64,22,scene_1.1,scene_1.1_y01,1,route_left,66.324375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
65,22,scene_1.1,scene_1.1_y01,1,route_forward,66.324375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
66,22,scene_1.1,scene_1.1_y01,1,route_right,66.324375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
67,23,scene_1.1,scene_1.1_y01,1,route_left,65.03125,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
68,23,scene_1.1,scene_1.1_y01,1,route_forward,65.03125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
69,23,scene_1.1,scene_1.1_y01,1,route_right,65.03125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
70,24,scene_1.1,scene_1.1_y01,1,route_left,63.738125,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
71,24,scene_1.1,scene_1.1_y01,1,route_forward,63.738125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
72,24,scene_1.1,scene_1.1_y01,1,route_right,63.738125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
73,25,scene_1.1,scene_1.1_y01,1,route_left,62.445,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
74,25,scene_1.1,scene_1.1_y01,1,route_forward,62.445,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
75,25,scene_1.1,scene_1.1_y01,1,route_right,62.445,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
76,26,scene_1.1,scene_1.1_y01,1,route_left,61.151875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
77,26,scene_1.1,scene_1.1_y01,1,route_forward,61.151875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
78,26,scene_1.1,scene_1.1_y01,1,route_right,61.151875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
79,27,scene_1.1,scene_1.1_y01,1,route_left,59.85875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
80,27,scene_1.1,scene_1.1_y01,1,route_forward,59.85875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
81,27,scene_1.1,scene_1.1_y01,1,route_right,59.85875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
82,28,scene_1.1,scene_1.1_y01,1,route_left,58.565625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
83,28,scene_1.1,scene_1.1_y01,1,route_forward,58.565625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
84,28,scene_1.1,scene_1.1_y01,1,route_right,58.565625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
85,29,scene_1.1,scene_1.1_y01,1,route_left,57.2725,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
86,29,scene_1.1,scene_1.1_y01,1,route_forward,57.2725,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
87,29,scene_1.1,scene_1.1_y01,1,route_right,57.2725,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
88,30,scene_1.1,scene_1.1_y01,1,route_left,55.979375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
89,30,scene_1.1,scene_1.1_y01,1,route_forward,55.979375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
90,30,scene_1.1,scene_1.1_y01,1,route_right,55.979375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
91,31,scene_1.1,scene_1.1_y01,1,route_left,54.68625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
92,31,scene_1.1,scene_1.1_y01,1,route_forward,54.68625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
93,31,scene_1.1,scene_1.1_y01,1,route_right,54.68625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
94,32,scene_1.1,scene_1.1_y01,1,route_left,53.393125,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
95,32,scene_1.1,scene_1.1_y01,1,route_forward,53.393125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
96,32,scene_1.1,scene_1.1_y01,1,route_right,53.393125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
97,33,scene_1.1,scene_1.1_y01,1,route_left,52.1,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
98,33,scene_1.1,scene_1.1_y01,1,route_forward,52.1,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
99,33,scene_1.1,scene_1.1_y01,1,route_right,52.1,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
100,34,scene_1.1,scene_1.1_y01,1,route_left,50.806875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
101,34,scene_1.1,scene_1.1_y01,1,route_forward,50.806875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
102,34,scene_1.1,scene_1.1_y01,1,route_right,50.806875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
103,35,scene_1.1,scene_1.1_y01,1,route_left,49.51375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
104,35,scene_1.1,scene_1.1_y01,1,route_forward,49.51375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
105,35,scene_1.1,scene_1.1_y01,1,route_right,49.51375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
106,36,scene_1.1,scene_1.1_y01,1,route_left,48.220625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
107,36,scene_1.1,scene_1.1_y01,1,route_forward,48.220625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
108,36,scene_1.1,scene_1.1_y01,1,route_right,48.220625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
109,37,scene_1.1,scene_1.1_y01,1,route_left,46.9275,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
110,37,scene_1.1,scene_1.1_y01,1,route_forward,46.9275,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
111,37,scene_1.1,scene_1.1_y01,1,route_right,46.9275,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
112,38,scene_1.1,scene_1.1_y01,1,route_left,45.634375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
113,38,scene_1.1,scene_1.1_y01,1,route_forward,45.634375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
114,38,scene_1.1,scene_1.1_y01,1,route_right,45.634375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
115,39,scene_1.1,scene_1.1_y01,1,route_left,44.34125,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
116,39,scene_1.1,scene_1.1_y01,1,route_forward,44.34125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
117,39,scene_1.1,scene_1.1_y01,1,route_right,44.34125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
118,40,scene_1.1,scene_1.1_y01,1,route_left,43.048125,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
119,40,scene_1.1,scene_1.1_y01,1,route_forward,43.048125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
120,40,scene_1.1,scene_1.1_y01,1,route_right,43.048125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
121,41,scene_1.1,scene_1.1_y01,1,route_left,41.755,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
122,41,scene_1.1,scene_1.1_y01,1,route_forward,41.755,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
123,41,scene_1.1,scene_1.1_y01,1,route_right,41.755,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
124,42,scene_1.1,scene_1.1_y01,1,route_left,40.461875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
125,42,scene_1.1,scene_1.1_y01,1,route_forward,40.461875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
126,42,scene_1.1,scene_1.1_y01,1,route_right,40.461875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
127,43,scene_1.1,scene_1.1_y01,1,route_left,39.16875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
128,43,scene_1.1,scene_1.1_y01,1,route_forward,39.16875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
129,43,scene_1.1,scene_1.1_y01,1,route_right,39.16875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
130,44,scene_1.1,scene_1.1_y01,1,route_left,37.875625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
131,44,scene_1.1,scene_1.1_y01,1,route_forward,37.875625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
132,44,scene_1.1,scene_1.1_y01,1,route_right,37.875625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
133,45,scene_1.1,scene_1.1_y01,1,route_left,36.5825,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
134,45,scene_1.1,scene_1.1_y01,1,route_forward,36.5825,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
135,45,scene_1.1,scene_1.1_y01,1,route_right,36.5825,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
136,46,scene_1.1,scene_1.1_y01,1,route_left,35.289375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
137,46,scene_1.1,scene_1.1_y01,1,route_forward,35.289375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
138,46,scene_1.1,scene_1.1_y01,1,route_right,35.289375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
139,47,scene_1.1,scene_1.1_y01,1,route_left,33.99625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
140,47,scene_1.1,scene_1.1_y01,1,route_forward,33.99625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
141,47,scene_1.1,scene_1.1_y01,1,route_right,33.99625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
142,48,scene_1.1,scene_1.1_y01,1,route_left,32.703125,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
143,48,scene_1.1,scene_1.1_y01,1,route_forward,32.703125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
144,48,scene_1.1,scene_1.1_y01,1,route_right,32.703125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
145,49,scene_1.1,scene_1.1_y01,1,route_left,31.41,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
146,49,scene_1.1,scene_1.1_y01,1,route_forward,31.41,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
147,49,scene_1.1,scene_1.1_y01,1,route_right,31.41,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
148,50,scene_1.1,scene_1.1_y01,1,route_left,30.116875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
149,50,scene_1.1,scene_1.1_y01,1,route_forward,30.116875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
150,50,scene_1.1,scene_1.1_y01,1,route_right,30.116875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
151,51,scene_1.1,scene_1.1_y01,1,route_left,28.82375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
152,51,scene_1.1,scene_1.1_y01,1,route_forward,28.82375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
153,51,scene_1.1,scene_1.1_y01,1,route_right,28.82375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
154,52,scene_1.1,scene_1.1_y01,1,route_left,27.530625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
155,52,scene_1.1,scene_1.1_y01,1,route_forward,27.530625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
156,52,scene_1.1,scene_1.1_y01,1,route_right,27.530625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
157,53,scene_1.1,scene_1.1_y01,1,route_left,26.2375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
158,53,scene_1.1,scene_1.1_y01,1,route_forward,26.2375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
159,53,scene_1.1,scene_1.1_y01,1,route_right,26.2375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
160,54,scene_1.1,scene_1.1_y01,1,route_left,24.944375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
161,54,scene_1.1,scene_1.1_y01,1,route_forward,24.944375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
162,54,scene_1.1,scene_1.1_y01,1,route_right,24.944375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
163,55,scene_1.1,scene_1.1_y01,1,route_left,23.65125,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
164,55,scene_1.1,scene_1.1_y01,1,route_forward,23.65125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
165,55,scene_1.1,scene_1.1_y01,1,route_right,23.65125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
166,56,scene_1.1,scene_1.1_y01,1,route_left,22.358125,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
167,56,scene_1.1,scene_1.1_y01,1,route_forward,22.358125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
168,56,scene_1.1,scene_1.1_y01,1,route_right,22.358125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
169,57,scene_1.1,scene_1.1_y01,1,route_left,21.065,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
170,57,scene_1.1,scene_1.1_y01,1,route_forward,21.065,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
171,57,scene_1.1,scene_1.1_y01,1,route_right,21.065,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
172,58,scene_1.1,scene_1.1_y01,1,route_left,19.771875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
173,58,scene_1.1,scene_1.1_y01,1,route_forward,19.771875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
174,58,scene_1.1,scene_1.1_y01,1,route_right,19.771875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
175,59,scene_1.1,scene_1.1_y01,1,route_left,18.47875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
176,59,scene_1.1,scene_1.1_y01,1,route_forward,18.47875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
177,59,scene_1.1,scene_1.1_y01,1,route_right,18.47875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
178,60,scene_1.1,scene_1.1_y01,1,route_left,17.185625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
179,60,scene_1.1,scene_1.1_y01,1,route_forward,17.185625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
180,60,scene_1.1,scene_1.1_y01,1,route_right,17.185625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
181,61,scene_1.1,scene_1.1_y01,1,route_left,15.8925,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
182,61,scene_1.1,scene_1.1_y01,1,route_forward,15.8925,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
183,61,scene_1.1,scene_1.1_y01,1,route_right,15.8925,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
184,62,scene_1.1,scene_1.1_y01,1,route_left,14.599375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
185,62,scene_1.1,scene_1.1_y01,1,route_forward,14.599375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
186,62,scene_1.1,scene_1.1_y01,1,route_right,14.599375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
187,63,scene_1.1,scene_1.1_y01,1,route_left,13.30625,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
188,63,scene_1.1,scene_1.1_y01,1,route_forward,13.30625,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
189,63,scene_1.1,scene_1.1_y01,1,route_right,13.30625,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
190,64,scene_1.1,scene_1.1_y01,1,route_left,12.013125,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
191,64,scene_1.1,scene_1.1_y01,1,route_forward,12.013125,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
192,64,scene_1.1,scene_1.1_y01,1,route_right,12.013125,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
193,65,scene_1.1,scene_1.1_y01,1,route_left,10.72,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,True,False
194,65,scene_1.1,scene_1.1_y01,1,route_forward,10.72,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,True,False
195,65,scene_1.1,scene_1.1_y01,1,route_right,10.72,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,True,False
196,66,scene_1.1,scene_1.1_y01,1,route_left,9.426875,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
197,66,scene_1.1,scene_1.1_y01,1,route_forward,9.426875,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
198,66,scene_1.1,scene_1.1_y01,1,route_right,9.426875,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
199,67,scene_1.1,scene_1.1_y01,1,route_left,8.13375,0.6,5.72,55.0,0.959931089,10.0,0.174532925,-35.0,False,False
200,67,scene_1.1,scene_1.1_y01,1,route_forward,8.13375,0.6,5.72,90.0,1.570796327,10.0,0.174532925,0.0,False,False
201,67,scene_1.1,scene_1.1_y01,1,route_right,8.13375,0.6,5.72,125.0,2.181661565,10.0,0.174532925,35.0,False,False
