trajectory_id,family_id,variant_index,start_score,end_score,terminal_gain,keyframe_count,real_control_point_count,interpolated_keyframe_count,duration_sec,path_xyz_length,net_xyz_distance,path_to_net_ratio,max_xyz_step,max_speed_mps,max_abs_tangential_acceleration_mps2,max_yaw_step_deg,max_pitch_step_deg,max_sampled_turn_deg,target_distance_total_increase,start_anchor_node_id,target_anchor_node_id,physical_curve_signature_1cm,pose_curve_signature_exact
scene_1_1_terminalgain_globalmax_interp_0349,family_02,99,6.692405,7.127104,0.4347,24,2,22,2.3,1.886651,1.8825,1.002205,0.153272,1.53272,2.041223,0.189658,0.062634,0.876248,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,01daba3d87dc65c6bcb048bc204a4b16f309d482,9d83fc176b70252f1129994a960682123bdb6e75
scene_1_1_terminalgain_globalmax_interp_0350,family_02,100,6.692405,7.127104,0.4347,24,2,22,2.3,1.934742,1.8825,1.027751,0.153272,1.53272,2.044258,0.367977,0.001052,3.150111,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,04b15aed765f48a5e578aa1edfd87a2afb3e8057,2902fbc256d53a8f549ae2f50265b7ed3df02cb2
scene_1_1_terminalgain_globalmax_interp_0351,family_02,101,6.692405,7.127104,0.4347,24,2,22,2.3,1.942649,1.8825,1.031952,0.153272,1.53272,2.053397,0.309637,0.064737,3.38716,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,0bb7f774e83253ccb652303c47c129bda20c4189,c56e7efbbd43d1176337d66529be4596588d0f12
scene_1_1_terminalgain_globalmax_interp_0352,family_02,102,6.692405,7.127104,0.4347,24,2,22,2.3,1.909188,1.8825,1.014177,0.153272,1.53272,2.038928,0.131317,0.128422,2.235977,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,9d981fc1b6ab2db8e9df7b0280e136b657e09860,53e18330b89674d8569cf1983e9353dcad65bc42
scene_1_1_terminalgain_globalmax_interp_0353,family_02,103,6.692405,7.127104,0.4347,24,2,22,2.3,1.894799,1.8825,1.006533,0.153272,1.53272,2.040208,0.047003,0.192108,1.511732,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,3450ce02f47f82f6c806b8f5be01115c22a99aa3,ee8423e4c79bda9d91c790f3cd4dc98b4040e0ac
scene_1_1_terminalgain_globalmax_interp_0354,family_02,104,6.692405,7.127104,0.4347,24,2,22,2.3,1.910574,1.8825,1.014913,0.153272,1.53272,2.038833,0.225322,0.180907,2.293884,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,6e6ee1c9cc61026a95abac0d8bf970d27b228923,baf37fc126eed56ea8bdc77900dfb7077c5f4bbe
scene_1_1_terminalgain_globalmax_interp_0355,family_02,105,6.692405,7.127104,0.4347,24,2,22,2.3,1.916062,1.8825,1.017829,0.153272,1.53272,2.038445,0.403642,0.117221,2.512009,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,eec3dcc9964c3379b9d1a7bbaff110ef7abfcbee,e6327c3f0861ac26b4185306ded7d14a92b8f9d0
scene_1_1_terminalgain_globalmax_interp_0356,family_02,106,6.692405,7.127104,0.4347,24,2,22,2.3,1.931259,1.8825,1.025901,0.153272,1.53272,2.040251,0.273973,0.053537,3.04041,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,eb8675ef103e8d284ce0355bce2f1701485e7e76,2e63ac9a5cf22b0e0da3b32413ebcf9bd5ef0fc4
scene_1_1_terminalgain_globalmax_interp_0357,family_02,107,6.692405,7.127104,0.4347,24,2,22,2.3,1.897467,1.8825,1.00795,0.153272,1.53272,2.039906,0.095654,0.010149,1.668597,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,198fbed21eacced0950f26b6a92c27053079c94f,55f6919cb4b7f40b6fd60016b08b6486cb10ec77
scene_1_1_terminalgain_globalmax_interp_0358,family_02,108,6.692405,7.127104,0.4347,24,2,22,2.3,1.888233,1.8825,1.003046,0.153272,1.53272,2.04099,0.082666,0.073835,1.030239,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,321b9505c12befa91175940bfd30db4c42859403,95b52e9dc7542a2ab8c8b703c07493312c56f119
scene_1_1_terminalgain_globalmax_interp_0359,family_02,109,6.692405,7.127104,0.4347,24,2,22,2.3,1.938909,1.8825,1.029965,0.153272,1.53272,2.049052,0.260986,0.13752,3.276667,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,2dc3cfee3a3c32af2dc2b3a11236e1c920ebb060,b53446544fc6a219c108731b0264af9af6209c0d
scene_1_1_terminalgain_globalmax_interp_0360,family_02,110,6.692405,7.127104,0.4347,24,2,22,2.3,1.935061,1.8825,1.027921,0.153272,1.53272,2.044568,0.439305,0.201206,3.160088,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,ae760853761ed7a149da6287b57e843b33e046f1,dca2abd8ec09300e63df5b6ccc36a1b5260b133d
scene_1_1_terminalgain_globalmax_interp_0361,family_02,111,6.692405,7.127104,0.4347,24,2,22,2.3,1.894829,1.8825,1.006549,0.153272,1.53272,2.040197,0.443733,0.17181,1.513363,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,c4632aca7dba8f0fd0cedfc33a61f548f6c136af,d23c8e350be643f7343d3a4eec5cb00deba23c37
scene_1_1_terminalgain_globalmax_interp_0362,family_02,112,6.692405,7.127104,0.4347,24,2,22,2.3,1.892779,1.8825,1.00546,0.153272,1.53272,2.040447,0.265413,0.108124,1.381303,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,e0564fe911ce37b2bb0a9e829a2cdbf43fa122d9,58bab02ed33c4d0e51e18fce6a5a4a8927c35e6d
scene_1_1_terminalgain_globalmax_interp_0363,family_02,113,6.692405,7.127104,0.4347,24,2,22,2.3,1.946952,1.8825,1.034237,0.153272,1.53272,2.058476,0.087094,0.044438,3.51031,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,ada5b401e805eb626689542b4825cb873b8b85fa,5e1bce64a1551d888df0ffb431b6235861ae4fa1
scene_1_1_terminalgain_globalmax_interp_0364,family_02,114,6.692405,7.127104,0.4347,24,2,22,2.3,1.927247,1.8825,1.02377,0.153272,1.53272,2.038023,0.091226,0.019247,2.909369,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,bae909875877a44014a86cfe9f2f9926f8acf55f,fb1748b1b7d3c4224ce88c32113ed571d6325116
scene_1_1_terminalgain_globalmax_interp_0365,family_02,115,6.692405,7.127104,0.4347,24,2,22,2.3,1.905025,1.8825,1.011965,0.153272,1.53272,2.039218,0.269545,0.082933,2.051559,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,1bea2ef3b8ce829c2fe2f42cb1e404086c4e56b5,1fd89c23c15769b75e282da0f1f890a507e84185
scene_1_1_terminalgain_globalmax_interp_0366,family_02,116,6.692405,7.127104,0.4347,24,2,22,2.3,1.902348,1.8825,1.010544,0.153272,1.53272,2.039449,0.40807,0.146618,1.924507,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,29b4465e9e7ea46a8d2710d86d8db6b4b2312fa3,4a38d52326b24cf53cd2a2ddbce78027946d977d
scene_1_1_terminalgain_globalmax_interp_0367,family_02,117,6.692405,7.127104,0.4347,24,2,22,2.3,1.899707,1.8825,1.009141,0.153272,1.53272,2.039716,0.22975,0.210304,1.790727,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,b861db80c572ecc5916910f0d1882e580ea93bf4,c6fe1616e318fe4fb5e0f36c9569e7934b856560
scene_1_1_terminalgain_globalmax_interp_0368,family_02,118,6.692405,7.127104,0.4347,24,2,22,2.3,1.945433,1.8825,1.033431,0.153272,1.53272,2.05672,0.05143,0.162712,3.467238,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,bd50a8c3a05d961932118331b40f6b630ecbddf5,ed866b287256a94d4e821a181f51caf7749b2e1c
scene_1_1_terminalgain_globalmax_interp_0369,family_02,119,6.692405,7.127104,0.4347,24,2,22,2.3,1.918716,1.8825,1.019238,0.153272,1.53272,2.038366,0.126889,0.099026,2.611395,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,125c1d48e69457c622b74b7a2c818dcc1fc2d5ad,bd24dea3583c416dd197a8565e88569c3644efa0
scene_1_1_terminalgain_globalmax_interp_0370,family_02,120,6.692405,7.127104,0.4347,24,2,22,2.3,1.885652,1.8825,1.001674,0.153272,1.53272,2.041351,0.305209,0.03534,0.763157,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,ae2e3941af19bb11fff3cb65127c040dc8df9c4d,7ec1275c204b41d10e1abc7aaa764f6dfd9e0ab6
scene_1_1_terminalgain_globalmax_interp_0371,family_02,121,6.692405,7.127104,0.4347,24,2,22,2.3,1.926647,1.8825,1.023451,0.153272,1.53272,2.038066,0.372405,0.028345,2.88948,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,3ec01b602a18817d095d7af47abed066b83fcb33,787b77dc5e97e06cd26cd02b43a008492a4de619
scene_1_1_terminalgain_globalmax_interp_0372,family_02,122,6.692405,7.127104,0.4347,24,2,22,2.3,1.932902,1.8825,1.026774,0.153272,1.53272,2.04216,0.194085,0.092031,3.092316,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,76da86ca829d5330571ad8c3822abba3b3891f36,de15e41f366cc91ac182ddebb1e1188059e2b988
scene_1_1_terminalgain_globalmax_interp_0373,family_02,123,6.692405,7.127104,0.4347,24,2,22,2.3,1.884234,1.8825,1.000921,0.153272,1.53272,2.041544,0.015767,0.155717,0.566094,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,121c6a07fac554993c72a8897a0e465908438ba7,a990633d5f2d1afc4802a135479a40591c9ccc9f
scene_1_1_terminalgain_globalmax_interp_0374,family_02,124,6.692405,7.127104,0.4347,24,2,22,2.3,1.915404,1.8825,1.017479,0.153272,1.53272,2.038539,0.162553,0.219402,2.486551,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,bd277e5b338850051410c819b6a58460dec91a71,96c7fa0e0571137505c798632f673503997092f7
scene_1_1_terminalgain_globalmax_interp_0375,family_02,125,6.692405,7.127104,0.4347,24,2,22,2.3,1.910969,1.8825,1.015123,0.153272,1.53272,2.038782,0.340872,0.216,2.310405,0.0,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3128|38,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2666|17,d110e76584f55a648cb85f575ad390e9ee1da0e5,480a9909551aa4ceac9048288e879c7d10fd39d2
